temperature,humidity,light,co2,humidityratio,class
22.675,30.745,424.6,1298.2,0.005244371462553,1
22.7,30.7675,426,1292.5,0.005256276309581,1
22.675,30.7225,426,1288.5,0.005240501157699,1
22.7,30.7,433,1299.66666666667,0.00524464747133,1
22.65,30.65,423.666666666667,1285.33333333333,0.005220038010518,1
22.7,30.675,426,1286,0.005240340603621,1
22.6,30.5833333333333,419,1284.33333333333,0.005192671516327,1
22.6,30.575,422.5,1275.25,0.005191244810653,1
22.6,30.6,419,1273.8,0.00519552494715,1
22.6,30.6,419,1271.8,0.00519552494715,1
22.6,30.55,419,1273.33333333333,0.005186964732573,1
22.6,30.58,419,1261.75,0.005192100833279,1
22.6,30.5666666666667,419,1258.5,0.005189818111469,1
22.6,30.4725,419,1251.5,0.005173696861751,1
22.6,30.445,419,1241.33333333333,0.005168989042523,1
22.6,30.4725,419,1238.75,0.005173696861751,1
22.6,30.37,419,1246.8,0.005156149894758,1
22.6,30.315,419,1240.75,0.005146734853821,1
22.6,30.365,419,1240.25,0.005155293970264,1
22.6,30.275,426,1239,0.005139887728872,1
22.6,30.245,422.5,1235.25,0.005134752483277,1
22.6,30.254,424.6,1229.8,0.005136293048126,1
22.6,30.18,419,1220.6,0.005123626406321,1
22.6,30.1666666666667,419,1214.16666666667,0.005121344182921,1
22.6,30.1,419,1214,0.005109933315077,1
22.6,30.14,419,1217.8,0.005116779785952,1
22.6,30.1,419,1211.8,0.005109933315077,1
22.6,30.1,419,1217.2,0.005109933315077,1
22.6,30.1,415.5,1211.5,0.005109933315077,1
22.6,30.1816666666667,419,1207.33333333333,0.005123911685414,1
22.6,30.1,419,1204.75,0.005109933315077,1
22.6,30.1225,0,1205.25,0.005113784436549,2
22.575,30.05,0,1204.75,0.005093573666728,2
22.5,30.1,0,1196.66666666667,0.005078736736362,2
22.5,30.1,0,1191.5,0.005078736736362,2
22.5,30.1,0,1184,0.005078736736362,2
22.445,30.1,0,1189.25,0.005061650399238,2
22.39,30.075,0,1186.5,0.005040391004413,2
22.39,30.1,0,1180.75,0.005044614836628,2
22.39,30.05,0,1172.5,0.005036167229102,2
22.365,30.075,0,1164,0.005032670837872,2
22.3566666666667,30.1,0,1160.66666666667,0.005034314909097,2
22.29,30,0,1143.25,0.004996979879609,2
22.2675,29.945,0,1139.5,0.004980864548425,2
22.245,29.9725,0,1138.25,0.004978596620341,2
22.2,29.815,0,1135.5,0.004938567617468,2
22.2,29.84,0,1124.75,0.004942741533359,2
22.2,29.8566666666667,0,1119.33333333333,0.00494552417483,2
22.125,29.79,0,1110.25,0.004911721827836,2
22.1,29.79,0,1105.5,0.004904184982374,2
22.1,29.745,0,1096.75,0.004896718527141,2
22.1,29.7,0,1092.25,0.004889252249757,2
22.1,29.6,0,1092.5,0.004872661158952,2
22.025,29.525,0,1085.75,0.00483787282282,2
22,29.4633333333333,0,1074.33333333333,0.004820277297188,2
22,29.39,0,1066,0.004808187031484,2
22,29.39,0,1058.5,0.004808187031484,2
21.9175,29.29,0,1050.75,0.00476745642321,2
21.89,29.2675,0,1044,0.004755714946719,2
21.9633333333333,29.2,0,1039,0.004766109285053,2
21.89,29.2,0,1030.5,0.004744663116078,2
21.89,29.2,0,1030.8,0.004744663116078,2
21.89,29.2,0,1032.33333333333,0.004744663116078,2
21.89,29.16,0,1021.2,0.004738114067024,2
21.89,29.2,0,1018.66666666667,0.004744663116078,2
21.89,29.2,0,1008.75,0.004744663116078,2
21.79,29,0,1003.25,0.004683014133444,2
21.81,29,0,989.8,0.004688782601312,2
21.815,29,0,992,0.004690225697855,2
21.79,28.9725,0,985.75,0.004678539941592,2
21.79,28.89,0,989,0.004665117749346,2
21.7225,28.89,0,983,0.004645770162016,2
21.7,28.89,0,976.75,0.004639336723156,2
21.7,28.89,0,970.333333333333,0.004639336723156,2
21.7,28.865,0,961.75,0.004635292148765,2
21.7,28.865,0,958.75,0.004635292148765,2
21.7,28.89,0,954.666666666667,0.004639336723156,2
21.7,28.79,0,950.5,0.004623158738852,2
21.7,28.815,0,942.75,0.004627203156614,2
21.675,28.79,0,938.25,0.004616044775139,2
21.675,28.7675,0,941,0.004612410486023,2
21.6333333333333,28.73,0,944.333333333333,0.004594543323331,2
21.6,28.65,0,938,0.004572253173496,2
21.6,28.675,0,934.5,0.0045762722772,2
21.6,28.6333333333333,0,936.666666666667,0.004569573799671,2
21.6,28.6,0,926,0.004564215120767,2
21.6,28.6,0,920.75,0.004564215120767,2
21.6,28.56,0,920.2,0.00455778482707,2
21.6,28.5,0,911.333333333333,0.004548139633995,2
21.6,28.5,0,905.333333333333,0.004548139633995,2
21.6,28.5,0,904.2,0.004548139633995,2
21.6,28.5,0,899.666666666667,0.004548139633995,2
21.6,28.478,0,898.2,0.004544603137604,2
21.6,28.4725,0,898.25,0.004543719019744,2
21.6,28.39,0,895,0.00453045755126,2
21.6,28.39,0,891.666666666667,0.00453045755126,2
21.58,28.35,0,887.4,0.004518454654092,2
21.6,28.29,0,885.333333333333,0.004514383796626,2
21.56,28.29,0,876.4,0.004503267183519,2
21.5333333333333,28.29,0,871.333333333333,0.00449586953536,2
21.5,28.29,0,863.5,0.004486637557137,2
21.5,28.2675,0,865.25,0.004483043462617,2
21.5,28.23,0,859.666666666667,0.004477053396725,2
21.5,28.26,0,858.666666666667,0.004481845440275,2
21.5,28.2,0,852.25,0.004472261426484,2
21.5,28.175,0,849.25,0.004468268173949,2
21.5,28.1,0,849,0.004456288721782,2
21.5,28.1,0,845,0.004456288721782,2
21.5,28.1,0,844.5,0.004456288721782,2
21.5,28.05,0,843.75,0.004448302674861,2
21.5,28.075,0,842,0.00445229567287,2
21.5,28.1,0,833.2,0.004456288721782,2
21.5,28.0333333333333,0,832.666666666667,0.004445640704468,2
21.4175,27.945,0,825.25,0.004409037114685,2
21.39,27.89,0,820.333333333333,0.004392836909202,2
21.4175,27.9175,0,824.5,0.004404667562454,2
21.39,27.89,0,819.25,0.004392836909202,2
21.39,27.89,0,820.2,0.004392836909202,2
21.39,27.89,0,817.666666666667,0.004392836909202,2
21.365,27.89,0,808,0.004386063723847,2
21.39,27.79,0,806.666666666667,0.004376975492815,2
21.39,27.8566666666667,0,804.666666666667,0.004387549681152,2
21.29,27.85,0,803.8,0.00435949408341,2
21.29,27.79,0,806,0.004350036310854,2
21.29,27.79,0,801.5,0.004350036310854,2
21.34,27.79,0,802,0.004363487558382,2
21.29,27.79,0,803.666666666667,0.004350036310854,2
21.29,27.79,0,800,0.004350036310854,2
21.29,27.79,0,795,0.004350036310854,2
21.29,27.79,0,785,0.004350036310854,2
21.29,27.79,0,781,0.004350036310854,2
21.29,27.79,0,782,0.004350036310854,2
21.29,27.7675,0,778,0.004346489719781,2
21.29,27.79,0,772.5,0.004350036310854,2
21.245,27.745,0,770.75,0.004330888167348,2
21.218,27.718,0,769,0.004319432556232,2
21.23,27.7,0,767,0.004319809840007,2
21.2,27.7,0,764,0.004311809318306,2
21.2,27.7,0,765.25,0.004311809318306,2
21.2,27.65,0,765,0.004303972413642,2
21.2,27.6,0,766,0.004296135705099,2
21.2,27.6,0,758.5,0.004296135705099,2
21.2,27.575,0,749.75,0.00429221742437,2
21.2,27.6,0,749,0.004296135705099,2
21.2,27.54,0,747.8,0.004286731913715,2
21.2,27.5,0,744,0.004280462876344,2
21.2,27.5,0,746.4,0.004280462876344,2
21.2,27.4725,0,750.5,0.004276152985953,2
21.2,27.5,0,747,0.004280462876344,2
21.2,27.4725,0,750,0.004276152985953,2
21.2,27.365,0,742.75,0.004259305801759,2
21.2,27.34,0,737.75,0.004255387981851,2
21.2,27.34,0,736.25,0.004255387981851,2
21.2,27.29,0,738.25,0.004247552489091,2
21.2,27.29,0,732.333333333333,0.004247552489091,2
21.2,27.29,0,725.4,0.004247552489091,2
21.2,27.2675,0,729.25,0.004244026581316,2
21.2,27.245,0,727,0.004240500713245,2
21.2,27.245,0,716.75,0.004240500713245,2
21.2,27.2,0,715.666666666667,0.004233449096208,2
21.2,27.2,0,712.25,0.004233449096208,2
21.2,27.2,0,719,0.004233449096208,2
21.2,27.15,0,714.25,0.004225614152418,2
21.2,27.14,0,711.4,0.004224047187186,2
21.2,27.1,0,702.75,0.004217779404675,2
21.2,27.1,0,701,0.004217779404675,2
21.2,27.1,0,703.666666666667,0.004217779404675,2
21.2,27.025,0,707.25,0.004206027650633,2
21.2,27,0,703.75,0.004202110497301,2
21.2,27,0,699.5,0.004202110497301,2
21.2,27,0,697.5,0.004202110497301,2
21.2,27,0,696.666666666667,0.004202110497301,2
21.2,27,0,692.75,0.004202110497301,2
21.2,27,0,692.6,0.004202110497301,2
21.2,26.8566666666667,0,695.333333333333,0.004179653097432,2
21.2,26.89,0,690.5,0.004184875604822,2
21.2,26.89,0,689.5,0.004184875604822,2
21.2,26.89,0,692.333333333333,0.004184875604822,2
21.2,26.815,0,691.5,0.004173125085697,2
21.2,26.79,0,687.6,0.004169208343988,2
21.1666666666667,26.79,0,682.333333333333,0.004160629648143,2
21.2,26.79,0,677.666666666667,0.004169208343988,2
21.16,26.79,0,677.8,0.004158915778647,2
21.2,26.79,0,684.333333333333,0.004169208343988,2
21.15,26.79,0,682.5,0.004156346142031,2
21.175,26.79,0,675,0.004162772861079,2
21.125,26.79,0,669.25,0.004149928176534,2
21.2,26.745,0,668.5,0.004162158332389,2
21.15,26.7,0,671.25,0.004142290064078,2
21.1,26.7,0,674.333333333333,0.004129506541858,2
21.125,26.675,0,673,0.004131995660846,2
21.125,26.6,0,671.5,0.004120301095289,2
21.125,26.625,0,670.5,0.004124199235269,2
21.1,26.625,0,669.75,0.004117830010576,2
21.1,26.6,0,663.5,0.00411393793026,2
21.1,26.6,0,665,0.00411393793026,2
21.1,26.6,0,661.5,0.00411393793026,2
21.1,26.6,0,657.75,0.00411393793026,2
21.1,26.6,0,652.75,0.00411393793026,2
21.1,26.6,0,653.25,0.00411393793026,2
21.1,26.6,0,656.75,0.00411393793026,2
21.1,26.6,0,651,0.00411393793026,2
21.1,26.575,0,648.5,0.004110045898332,2
21.1,26.55,0,652.25,0.00410615391479,2
21.1,26.5,0,642.25,0.004098370092864,2
21.1,26.5,0,643.75,0.004098370092864,2
21.075,26.4725,0,649.666666666667,0.004087765436777,2
21.1,26.5,0,649.5,0.004098370092864,2
21.06,26.412,0,646.6,0.004074580771328,2
21.0666666666667,26.4633333333333,0,643,0.004084235436983,2
21.08,26.478,0,640.4,0.004089884608645,2
21.075,26.39,0,640.75,0.004074942695,2
21.075,26.4175,0,636.75,0.004079216883899,2
21.05,26.39,0,634.75,0.004068647612939,2
21.075,26.4175,0,633.75,0.004079216883899,2
21,26.29,0,632,0.004040613556954,2
21,26.29,0,626.5,0.004040613556954,2
21.0333333333333,26.3233333333333,0,628.666666666667,0.004054121068539,2
21.025,26.315,0,629.5,0.004050740750503,2
21.05,26.34,0,630.5,0.004060888592788,2
21.025,26.315,0,631.5,0.004050740750503,2
21.025,26.315,0,629.5,0.004050740750503,2
21.05,26.29,0,627,0.004053129764953,2
21,26.2675,0,624.5,0.004037132998292,2
21,26.26,0,625.666666666667,0.004035972820671,2
21,26.29,0,624.5,0.004040613556954,2
21,26.236,0,622,0.004032260281183,2
21,26.2675,0,622.75,0.004037132998292,2
21,26.2,0,619.25,0.00402669155451,2
21,26.2,0,616,0.00402669155451,2
21,26.2,0,617.25,0.00402669155451,2
21,26.2,0,616.4,0.00402669155451,2
21,26.1666666666667,0,616.666666666667,0.004021535414443,2
21,26.125,0,614.75,0.004015090358798,2
21,26.125,0,611.333333333333,0.004015090358798,2
21,26.1,0,613.6,0.00401122338911,2
21,26.15,0,608.75,0.00401895737626,2
21,26.1,0,611,0.00401122338911,2
21,26.1,0,612,0.00401122338911,2
21,26.1,0,608.8,0.00401122338911,2
21,26.1,0,612,0.00401122338911,2
21,26.1,0,604.5,0.00401122338911,2
21,26,0,607,0.003995755988081,2
21,26,0,614.75,0.003995755988081,2
21,26,0,612.25,0.003995755988081,2
21,26,0,607.5,0.003995755988081,2
21,26,0,602.666666666667,0.003995755988081,2
21,26,0,605.25,0.003995755988081,2
21,26,0,606,0.003995755988081,2
21,26,0,602.25,0.003995755988081,2
21,25.956,0,600.5,0.003988950573766,2
21,26,0,600.5,0.003995755988081,2
21,26,0,601,0.003995755988081,2
21,25.934,0,600.4,0.003985547922096,2
21,25.89,0,604.333333333333,0.003978742729729,2
21,25.89,0,606,0.003978742729729,2
20.9633333333333,25.89,0,602,0.003969726955971,2
21,25.89,0,596,0.003978742729729,2
21,25.89,0,596.333333333333,0.003978742729729,2
21,25.89,0,594,0.003978742729729,2
20.945,25.89,0,596.5,0.003965225828854,2
20.9633333333333,25.89,0,596,0.003969726955971,2
20.9725,25.815,0,597.5,0.003960399632835,2
21,25.815,0,594.25,0.003967143311057,2
21,25.815,0,591.5,0.003967143311057,2
20.978,25.83,0,594.2,0.003964064233298,2
20.9633333333333,25.79,0,588.666666666667,0.003954296426587,2
20.9266666666667,25.79,0,585.333333333333,0.003945333868834,2
20.945,25.79,0,585,0.003949812905978,2
20.945,25.79,0,582.25,0.003949812905978,2
20.89,25.79,0,580.75,0.003936389229466,2
20.9175,25.745,0,585,0.003936172331167,2
20.89,25.7225,0,584.5,0.003926021513575,2
20.9633333333333,25.7,0,583.333333333333,0.003940409600563,2
20.89,25.7,0,584,0.0039225656846,2
20.912,25.7,0,581.8,0.003927911362364,2
20.89,25.7,0,576.666666666667,0.0039225656846,2
20.89,25.7,0,579.333333333333,0.0039225656846,2
20.89,25.7,0,581.75,0.0039225656846,2
20.89,25.7,0,582.75,0.0039225656846,2
20.89,25.7,0,579.8,0.0039225656846,2
20.9175,25.7,0,578.5,0.003929248785149,2
20.89,25.7,0,578.5,0.0039225656846,2
20.89,25.7,0,580.5,0.0039225656846,2
20.89,25.7,0,577.8,0.0039225656846,2
20.89,25.7,0,582.75,0.0039225656846,2
20.89,25.7,0,584.4,0.0039225656846,2
20.89,25.6,0,582.666666666667,0.003907206906392,2
20.865,25.575,0,578.25,0.003897330362002,2
20.89,25.6,0,575.666666666667,0.003907206906392,2
20.89,25.6,0,577.25,0.003907206906392,2
20.87,25.58,0,577.2,0.003899304051861,2
20.89,25.6,0,572.75,0.003907206906392,2
20.89,25.6,0,576.5,0.003907206906392,2
20.89,25.525,0,579.333333333333,0.003895688317371,2
20.89,25.525,0,571.6,0.003895688317371,2
20.89,25.5,0,573,0.003891848881909,2
20.89,25.5,0,573.5,0.003891848881909,2
20.89,25.5,0,572.75,0.003891848881909,2
20.89,25.5,0,573.6,0.003891848881909,2
20.89,25.5,0,571.5,0.003891848881909,2
20.8566666666667,25.4633333333333,0,573.333333333333,0.003878205911117,2
20.89,25.4725,0,570.75,0.003887625557305,2
20.89,25.39,0,568,0.003874955925461,2
20.89,25.4175,0,573,0.003879179079083,2
20.89,25.39,0,569.666666666667,0.003874955925461,2
20.89,25.39,0,575.2,0.003874955925461,2
20.89,25.39,0,578,0.003874955925461,2
20.89,25.39,0,572.75,0.003874955925461,2
20.89,25.39,0,569.6,0.003874955925461,2
20.8566666666667,25.3566666666667,0,566.333333333333,0.003861859123,2
20.8566666666667,25.3566666666667,0,567.333333333333,0.003861859123,2
20.865,25.365,0,570.25,0.003865129963676,2
20.89,25.39,0,575,0.003874955925461,2
20.89,25.37,0,570.2,0.003871884576805,2
20.89,25.3566666666667,0,565.333333333333,0.003869837027781,2
20.89,25.29,0,569.25,0.003859599483616,2
20.89,25.315,0,567.25,0.00386343852343,2
20.89,25.29,0,567.5,0.003859599483616,2
20.865,25.2675,0,566,0.003850180904951,2
20.89,25.29,0,565.75,0.003859599483616,2
20.89,25.2675,0,564.5,0.003856144388052,2
20.89,25.218,0,562.6,0.00384854331209,2
20.89,25.29,0,561.333333333333,0.003859599483616,2
20.89,25.29,0,561,0.003859599483616,2
20.89,25.29,0,566.75,0.003859599483616,2
20.9175,25.245,0,563.75,0.003859252644784,2
20.89,25.2,0,566.75,0.003845779330244,2
20.89,25.218,0,563.4,0.00384854331209,2
20.89,25.2,0,564.25,0.003845779330244,2
20.89,25.2225,0,562.75,0.003849234311366,2
20.9175,25.2,0,560,0.003852330800285,2
20.89,25.2,0,558.75,0.003845779330244,2
20.89,25.2,0,558.5,0.003845779330244,2
20.89,25.2,0,558.333333333333,0.003845779330244,2
20.89,25.2,0,561.4,0.003845779330244,2
20.89,25.2,0,558.25,0.003845779330244,2
20.89,25.2,0,557.2,0.003845779330244,2
20.89,25.2,0,559.666666666667,0.003845779330244,2
20.89,25.1333333333333,0,561,0.003835542573095,2
20.89,25.16,0,563.4,0.003839637235769,2
20.9175,25.125,0,559.75,0.003840794733021,2
20.9175,25.1,0,559,0.003836949471773,2
20.9175,25.1,0,561,0.003836949471773,2
20.89,25.1,0,563.25,0.003830424320099,2
20.89,25.1,0,560.75,0.003830424320099,2
20.89,25.1,0,558,0.003830424320099,2
20.89,25.08,0,556.8,0.003827353408485,2
20.89,25.125,0,556,0.003834263001997,2
20.89,25.1,0,558,0.003830424320099,2
20.89,25.08,0,556.8,0.003827353408485,2
20.89,25.0666666666667,0,557,0.003825306150819,2
20.89,25,0,556.8,0.003815070063401,2
20.89,25.025,0,548.5,0.003818908556943,2
20.89,25.05,0,550,0.003822747097573,2
20.89,25,0,554,0.003815070063401,2
20.89,25.025,0,555.25,0.003818908556943,2
20.89,25,0,555.5,0.003815070063401,2
20.89,25,0,556.75,0.003815070063401,2
20.89,25,0,558,0.003815070063401,2
20.89,25,0,558,0.003815070063401,2
20.89,25,0,558.25,0.003815070063401,2
20.89,25,0,556.25,0.003815070063401,2
20.89,25,0,554.5,0.003815070063401,2
20.89,25,0,555.25,0.003815070063401,2
20.89,25,0,558,0.003815070063401,2
20.89,25,0,554.333333333333,0.003815070063401,2
20.89,25,0,549.75,0.003815070063401,2
20.89,24.9725,0,558.5,0.00381084777489,2
20.865,24.92,0,558.25,0.003796906734269,2
20.89,24.9175,0,558.25,0.003802403368789,2
20.89,24.9725,0,547.25,0.00381084777489,2
20.89,24.945,0,553.75,0.003806625543353,2
20.89,24.89,0,547.75,0.003798181251197,2
20.89,24.89,0,547.25,0.003798181251197,2
20.89,24.89,0,551.5,0.003798181251197,2
20.89,24.89,0,554,0.003798181251197,2
20.89,24.89,0,550,0.003798181251197,2
20.89,24.9266666666667,0,553.666666666667,0.00380381075398,2
20.89,24.934,0,552.4,0.003804936666691,2
20.89,24.9266666666667,0,554,0.00380381075398,2
20.83,24.87,0,547,0.003781039639921,2
20.89,24.89,0,542.333333333333,0.003798181251197,2
20.84,24.8925,0,544.75,0.003786825291338,2
20.89,24.945,0,547,0.003806625543353,2
20.865,24.865,0,552.75,0.003788475682475,2
20.89,25,0,556,0.003815070063401,2
20.87,24.934,0,551.6,0.003800228976375,2
20.84,24.92,0,553,0.003791034286234,2
20.89,24.9725,0,551.25,0.00381084777489,2
20.8566666666667,24.9266666666667,0,552.666666666667,0.003795969791951,2
20.865,24.9725,0,553.75,0.003804954768362,2
20.8566666666667,24.8566666666667,0,545.666666666667,0.003785244934812,2
20.865,24.9175,0,547.75,0.003796523499713,2
20.89,24.912,0,548.4,0.003801558940713,2
20.89,24.9266666666667,0,549.333333333333,0.00380381075398,2
20.89,25,0,549.333333333333,0.003815070063401,2
20.865,24.8925,0,545.5,0.003792691179975,2
20.89,24.9266666666667,0,543,0.00380381075398,2
20.89,24.978,0,545.6,0.003811692228034,2
20.85,24.956,0,547.6,0.003798895779819,2
20.89,25,0,548.666666666667,0.003815070063401,2
20.89,25,0,542.75,0.003815070063401,2
20.87,24.978,0,537.2,0.003806976128495,2
20.8566666666667,24.9266666666667,0,541.333333333333,0.003795969791951,2
20.865,24.9725,0,545.25,0.003804954768362,2
20.83,24.934,0,541.25,0.003790828998319,2
20.8233333333333,24.9266666666667,0,535.5,0.00378814308279,2
20.89,25,0,536.5,0.003815070063401,2
20.87,24.978,0,543.8,0.003806976128495,2
20.84,24.92,0,542,0.003791034286234,2
20.84,24.945,0,537.25,0.003794860694362,2
20.8233333333333,24.9266666666667,0,538,0.00378814308279,2
20.8233333333333,24.9266666666667,0,542,0.00378814308279,2
20.81,24.912,0,542,0.003782775764963,2
20.79,24.89,0,545.333333333333,0.003774736060746,2
20.865,24.9725,0,543.25,0.003804954768362,2
20.8566666666667,24.93,0,539,0.003796480508603,2
20.84,24.945,0,540.75,0.003794860694362,2
20.79,24.9175,0,538,0.003778931958921,2
20.79,24.89,0,538,0.003774736060746,2
20.79,24.9266666666667,0,538.666666666667,0.00378033060415,2
20.81,24.956,0,541.6,0.003789497672974,2
20.79,24.89,0,537.5,0.003774736060746,2
20.79,24.978,0,537.2,0.003788163132972,2
20.79,24.9633333333333,0,541,0.003785925247587,2
20.79,25,0,534,0.00379151999106,2
20.79,25,0,532,0.00379151999106,2
20.84,25,0,531.75,0.003803278956958,2
20.79,25,0,532.8,0.00379151999106,2
20.79,25,0,532,0.00379151999106,2
20.8233333333333,24.9266666666667,0,533.666666666667,0.00378814308279,2
20.79,25,0,531.75,0.00379151999106,2
20.79,25,0,534.4,0.00379151999106,2
20.79,25,0,535.666666666667,0.00379151999106,2
20.79,25,0,529.75,0.00379151999106,2
20.79,25,0,532,0.00379151999106,2
20.79,25,0,531.333333333333,0.00379151999106,2
20.79,25,0,529.75,0.00379151999106,2
20.79,25,0,528.75,0.00379151999106,2
20.79,25,0,528.25,0.00379151999106,2
20.79,25,0,526,0.00379151999106,2
20.79,25,0,526.5,0.00379151999106,2
20.79,24.9633333333333,0,529.333333333333,0.003785925247587,2
20.815,24.945,0,528.25,0.00378899030008,2
20.81,24.934,0,526.8,0.003786136700918,2
20.79,24.9725,0,525.5,0.003787323924077,2
20.79,24.9633333333333,0,524.666666666667,0.003785925247587,2
20.79,24.89,0,523,0.003774736060746,2
20.79,24.89,0,526,0.003774736060746,2
20.79,24.9725,0,523.25,0.003787323924077,2
20.79,24.89,0,524.333333333333,0.003774736060746,2
20.79,24.89,0,521.5,0.003774736060746,2
20.79,24.912,0,518.6,0.003778092774785,2
20.79,24.89,0,520.75,0.003774736060746,2
20.79,24.89,0,527.666666666667,0.003774736060746,2
20.79,24.945,0,526,0.003783127913364,2
20.79,24.956,0,519.6,0.003784806310897,2
20.79,24.9633333333333,0,518.333333333333,0.003785925247587,2
20.79,24.9725,0,520.5,0.003787323924077,2
20.79,24.945,0,521.75,0.003783127913364,2
20.79,24.89,0,523,0.003774736060746,2
20.79,24.89,0,520.333333333333,0.003774736060746,2
20.79,24.89,0,519,0.003774736060746,2
20.79,24.945,0,516.25,0.003783127913364,2
20.79,25,0,518.6,0.00379151999106,2
20.79,25,0,519.333333333333,0.00379151999106,2
20.76,25,0,515.333333333333,0.003784480007535,2
20.772,25,0,516.4,0.003787294616783,2
20.745,25,0,519.5,0.003780964339448,2
20.7675,25,0,522.25,0.003786238922116,2
20.7675,25,0,514.75,0.003786238922116,2
20.7675,25,0,513.75,0.003786238922116,2
20.79,25,0,515,0.00379151999106,2
20.79,25,0,519,0.00379151999106,2
20.772,25,0,518.8,0.003787294616783,2
20.79,25,0,517.333333333333,0.00379151999106,2
20.73,25.0666666666667,0,509.75,0.003787586094665,2
20.718,25.04,0,513.6,0.003780719531512,2
20.73,25.0666666666667,0,511,0.003787586094665,2
20.718,25.1,0,512.4,0.003789833961342,2
20.7,25.075,0,515.5,0.003781814682998,2
20.736,25.1,0,511.8,0.00379406394707,2
20.73,25.1,0,511.666666666667,0.003792653489549,2
20.7,25.05,0,509.75,0.003778021277829,2
20.73,25.1,0,513,0.003792653489549,2
20.7,25.1,0,508.5,0.003785608134158,2
20.7,25.1,0,510,0.003785608134158,2
20.7,25.1,0,509.666666666667,0.003785608134158,2
20.7,25.1,0,508.5,0.003785608134158,2
20.7,25.1,0,511.25,0.003785608134158,2
20.7,25.1,0,513.333333333333,0.003785608134158,2
20.7,25.1,0,509.5,0.003785608134158,2
20.7,25.1,0,509,0.003785608134158,2
20.7,25.1,0,509,0.003785608134158,2
20.7,25.1,0,510.5,0.003785608134158,2
20.7,25.1,0,512,0.003785608134158,2
20.7,25.1,0,509,0.003785608134158,2
20.68,25.12,0,508,0.003783948654733,2
20.7,25.125,0,502.25,0.003789401631309,2
20.675,25.1,0,502.5,0.003779745821947,2
20.7,25.1,0,505.5,0.003785608134158,2
20.7,25.1,0,505.5,0.003785608134158,2
20.7,25.1,0,500.25,0.003785608134158,2
20.68,25.1,0,500,0.003780917643636,2
20.6666666666667,25.1,0,499,0.003777793497374,2
20.7,25.1,0,501.25,0.003785608134158,2
20.7,25.1,0,501,0.003785608134158,2
20.7,25.1,0,502,0.003785608134158,2
20.7,25.1,0,496.25,0.003785608134158,2
20.7,25.1,0,495.8,0.003785608134158,2
20.66,25.1,0,497.8,0.003776232277932,2
20.6333333333333,25.1,0,497,0.003769993087254,2
20.625,25.1,0,497.25,0.003768045205021,2
20.675,25.175,0,503.25,0.003791108720811,2
20.675,25.125,0,500,0.003783533409052,2
20.7,25.1,0,494.75,0.003785608134158,2
20.7,25.1,0,492.333333333333,0.003785608134158,2
20.7,25.1,0,492.75,0.003785608134158,2
20.7,25.1,0,497,0.003785608134158,2
20.65,25.075,0,498.5,0.003770109875846,2
20.7,25.1,0,498.75,0.003785608134158,2
20.675,25.075,0,498.75,0.003775958280691,2
20.7,25.1,0,495.333333333333,0.003785608134158,2
20.675,25.075,0,490.75,0.003775958280691,2
20.7,25.1,0,487.75,0.003785608134158,2
20.65,25.05,0,491.75,0.003766328282019,2
20.7,25.1,0,491.25,0.003785608134158,2
20.7,25.1,0,493.5,0.003785608134158,2
20.7,25.1,0,493.333333333333,0.003785608134158,2
20.7,25,0,493.25,0.00377043460546,2
20.7,25,0,491,0.00377043460546,2
20.7,25,0,492,0.00377043460546,2
20.7,25,0,496,0.00377043460546,2
20.7,25,0,493,0.00377043460546,2
20.7,25,0,491.25,0.00377043460546,2
20.7,25,0,494,0.00377043460546,2
20.7,25,0,494.2,0.00377043460546,2
20.7,25,0,493.75,0.00377043460546,2
20.7,25,0,495.75,0.00377043460546,2
20.7,25,0,492.25,0.00377043460546,2
20.7,25,0,486.5,0.00377043460546,2
20.7,25,0,493.333333333333,0.00377043460546,2
20.7,25,0,494.75,0.00377043460546,2
20.7,25,0,490,0.00377043460546,2
20.7,25,0,490.5,0.00377043460546,2
20.7,25,0,490.25,0.00377043460546,2
20.7,25,0,498.25,0.00377043460546,2
20.7,25,0,499,0.00377043460546,2
20.7,24.9633333333333,0,493,0.003764871162635,2
20.7,24.9816666666667,0,484.833333333333,0.003767652871682,2
20.7,24.9725,0,480,0.003766262014067,2
20.7,24.9725,0,478.75,0.003766262014067,2
20.7,25,0,483.333333333333,0.00377043460546,2
20.7,25,0,480.2,0.00377043460546,2
20.7,24.89,0,483.333333333333,0.003753744573754,2
20.7,24.89,0,487,0.003753744573754,2
20.7,24.85,0,485.2,0.003747675692045,2
20.7,24.89,0,480.666666666667,0.003753744573754,2
20.7,24.84,0,480.25,0.003746158490011,2
20.7,24.79,0,486,0.0037385725902,2
20.7,24.865,0,485.75,0.00374995150889,2
20.7,24.815,0,483,0.003742365517114,2
20.7,24.87,0,483.6,0.003750710118184,2
20.7,24.79,0,489.333333333333,0.0037385725902,2
20.7,24.79,0,486.75,0.0037385725902,2
20.7,24.79,0,483.5,0.0037385725902,2
20.7,24.79,0,482,0.0037385725902,2
20.745,24.79,0,481.5,0.003749012809698,2
20.7,24.79,0,488.25,0.0037385725902,2
20.7,24.79,0,486.333333333333,0.0037385725902,2
20.7,24.79,0,480.6,0.0037385725902,2
20.7,24.79,0,485.666666666667,0.0037385725902,2
20.7,24.79,0,484.8,0.0037385725902,2
20.7,24.79,0,481,0.0037385725902,2
